Sample,AIM2,BCL2A1,BLNK,C11orf75,C14orf11,C14orf82,C19orf59,C1orf71,C5orf41,C9orf130,CABIN1,CARD16,CARD17,CCDC82,CD274,CLEC12A,CLEC12B,CRIP2,CTSL1,CXorf21,D4S234E,DDX3Y,DSC2,DYRK2,FAM26F,FCGR1A,FCGR1B,FCGR1C,FCGR2C,GBP3,GPR68,GSTM2,HIPK2,IFI16,IGF2BP3,IL7R,IRF5,IRS2,JAM3,KDM1B,KLRB1,LGALS3BP,LMTK3,LOC100128460,LOC100128498,LOC100129067,LOC100130154,LOC100130289,LOC100130332,LOC100130624,LOC100131718,LOC100132199,LOC100132425,LOC100132510,LOC100132728,LOC100132761,LOC147804,LOC283267,LOC387934,LOC389286,LOC389342,LOC389386,LOC390876,LOC391769,LOC400652,LOC402221,LOC439992,LOC440525,LOC441032,LOC642073,LOC642076,LOC642567,LOC643007,LOC643779,LOC643882,LOC644037,LOC644642,LOC645351,LOC646821,LOC646909,LOC646949,LOC647074,LOC647908,LOC648343,LOC648733,LOC648740,LOC648863,LOC648984,LOC649330,LOC649801,LOC649839,LOC651919,LOC652113,LOC653324,LOC653737,LOC654074,LOC727848,LOC728207,LOC728310,LOC728602,LOC728744,LOC729342,LOC729687,LOC730746,MAST3,MIR1974,MIR574,MPL,MS4A2,NDUFA5,NELL2,NHLRC4,NPAT,NUDT2,P704P,PARP9,PIK3AP1,PIK3CG,PIK3IP1,PKN2,PLSCR1,PPIB,PRIM2,PRKCA,PSG9,RNU4ATAC,RYBP,SDPR,SELPLG,SERPING1,SIDT2,SNORA12,SNORD13,SNORD62B,SPOCK2,TARP,TLR5,TMEM106A,TMEM51,TMSB4X,TNFAIP6,TNIK,TRA1P2,TTRAP,TYMP,UHMK1,USP6,VWF,ZNF148,ZNF609,Condition
GSM1033189,7.1791162260000005,8.867761583,7.501460664,8.291805835,8.111614328,6.651522347,7.772903464,9.953951788,9.9669368125,8.353803978,7.689032478,8.456783257666666,5.996980971999999,6.434883921,5.082804587,7.7608664845,5.285635469,7.165069242,6.864285372666666,7.103348068,7.444585794,8.335259953,6.3270903574999995,7.7941195175,10.07656047,6.777831554,6.9943480275,6.587317008,6.390384429,7.82269035,6.176479741,7.780962349499999,6.751501796,10.21469771,7.505896161,10.846098163,5.9877964615,8.132224605,7.961358926,6.462043227,11.58421403,6.26937696,6.5613919,6.79131863,6.798394204,8.10013885,11.07449173,8.857207658,5.627640308,8.707252548,10.7671649,9.750689193,9.703752098,7.796588322,6.217244854,5.746117695000001,9.114312144,7.55533897,7.571981178,6.977457097,12.674709159999999,6.511186990000001,7.035852411,6.837371237,7.962274789,10.70349809,6.335917818,7.565755061,6.999348459,8.671280545,9.484776122,9.54915223,10.95546154,8.445547047,7.25171527,8.74755685,8.046885424,7.12325719,7.490781249,10.271431320000001,9.321923296,7.983722207,6.653809035,9.994643948,5.98540639,7.839412312,7.559544692,7.019360525,8.62558264,8.983572463,10.43282046,7.059562295,6.30342154,7.185562614,11.214481876,8.598103425,6.594200429500001,7.843165316,6.21789579,7.513063421,5.596588132,8.2752291045,8.439920217,8.239920571,8.914264855,8.900594126,7.287050757,8.498872713,6.923920058,7.390512628,9.705944052,6.589519296,7.026255398,7.680288825,9.051229067,8.503091695,10.36395602,8.359966335,9.763130649,7.86018093,6.745024779,8.49546343,5.942534949,8.268414093,6.362779429,6.455948963,8.627177722,10.78661568,7.023798049,5.515564088,10.25876084,9.190218072,8.706823378,6.551204183,11.32531129,8.082075075,7.261921885,9.050256509,6.109696081,10.770020505,6.695274739,6.564008126,8.47637319,9.1334090525,7.591197169999999,6.791084851,7.417139217,5.9597093,9.68382991,6.727157484,ASD
GSM1033190,7.107403617,8.937955452,6.702375214,8.463787177,7.996708218,6.991646938,8.918728896,10.13534,10.41577639,8.044952222,7.933451701,8.397544006333334,5.9075227665,6.294419689,5.557636791,10.02934557925,6.080137811,7.056360631,6.5829409273333335,7.506565708,6.894831873,7.973402127,7.038860870000001,8.1192302715,9.729589592,7.780833374,7.928085444,7.492960681,6.488726902,7.815887728,6.711811244,7.658284383,6.88666324,10.71874319,7.543240982,11.232307545,6.4318094135,8.508090239,7.547977751,6.228990428,11.85934295,6.055693616,6.365583566,6.957739005,6.412376538,7.328619677,10.68097229,7.911846216,5.8466671285,8.448912568499999,10.43499588,9.107577002,8.762479511,7.967531683,5.926730107,5.840231825,9.090406633,7.212214754,7.121091968,7.388898754,12.55190765,6.9248072405,6.58330698,6.769244522,7.381343104,10.94967319,6.092421782,7.50313322,6.741683229,8.691330098,8.99011668,9.289049511,9.905732959,8.19606946,7.208211419,8.364717146,8.204131121,6.795251551,7.326230402,9.591536703,8.439920217,7.488404536,6.066866018,9.496774564,5.875306015,7.132644604,7.262463452,7.271776296,7.987928635,8.616724334,9.564328253,6.91865433,6.94281086,6.763302744,11.179922957999999,7.799289438,6.7721443914999995,7.295050692,6.150564355,7.512897113,5.874691536,7.800214425,8.219691122,7.970630871,9.052220228,9.678826555,6.561819255,8.040353728,6.460171353,6.910569908,8.991602561,6.777200839,7.577364422,7.6230074355,9.014987435,9.117774070500001,9.902696083,9.08991375,9.801364333,8.532555556,7.129713963,7.853748802,5.912405201,7.772903464,6.470618054,7.620887276,9.462119322,10.58724207,7.7291978,6.0401503640000005,8.852443227,10.01140238,9.420740083,7.42443073,11.36836482,9.097513281,7.391618633,9.095876881,5.976878627,10.6030959905,7.432510097,7.060542594,8.321550789,8.9061838015,7.8577381355,7.492679318,7.558685761,6.629327501,9.971499665,6.579578131,ASD
GSM1033191,6.5844501705,8.812123074,6.908907189,8.496188566,8.200259242,6.917268639,8.330851466,10.08432836,10.2093480805,8.107446651,7.730115013,8.498930835333333,5.9371055135,6.566194963,5.021524177,9.963042012999999,5.971792294,6.465841107,6.722616279666666,7.5034926550000005,7.249034002,8.434520623,7.73131697,8.2366939305,10.15387342,6.591074133,6.6289251505,6.333910318,6.502667734,7.776247081,6.228848236,7.822198881,7.132130352,10.31568951,7.503692885,11.396071495000001,6.4218146325,8.672521645,7.481676751,6.458790127,11.3434833,6.097681929,6.494328974,7.022844254,6.885263435,7.793976284,10.81338458,8.296909993,5.9968595695,8.6413502195,10.74746639,9.381432955,9.119393992,8.092701115,5.984746941,6.1151204055,9.413352405,7.38477882,7.126567206,7.438228855,12.41893341,6.961454299,6.958221807,6.968057954,7.829387514,10.9259382,6.151660226,7.927660195,6.900139538,8.7785186,9.379011424,9.476778979,10.43725502,8.367809788,7.373031289,8.677530924,8.045604142,7.005970708,7.68255082,9.9953031305,9.366823733,7.70511386,6.526001699,10.03708226,6.198558768,7.504578701,7.973670772,7.158775438,8.389540495,8.792620079,9.863056215,7.267057858,6.281391934,6.869556962,11.215966316,8.517959225,6.9760358085,7.557824942,6.192796427,7.637605697,5.350252795,8.058878521,8.68969561,8.504330018,8.771535177,10.43171841,7.093813599,7.6372972710000004,7.621693984,7.163395735,9.141370084,6.17833507,7.716331384,7.119966762000001,9.267865335,8.783899392999999,10.20069397,8.951648293,10.0704249,8.593656991,7.291748387,8.248484618,6.026392581,7.855276114,6.895563948,7.58846603,9.918812799,10.12396198,8.208526712,5.503355690499999,10.02338088,10.29243422,9.531191462,7.213899802,11.54659218,8.475235899,7.567116683,9.235406226,6.410173058,10.752321196,7.3610549249999995,7.137674547,8.324863889,9.1646121235,8.078826953,7.597815784,7.669866841,6.283481346,10.02704973,6.563778165,ASD
GSM1033192,7.4390135185,9.442959151,7.452375863,8.439168999,8.354895325,6.680359197,8.322640455,10.37783397,10.382371545,8.068508843,7.420058853,8.974300594,6.076756007,6.764591347,5.412702757,9.470445102,5.891482193,6.58079753,6.868330751333334,7.9734868675,6.745024779,8.692192783,7.017928541,8.11929965575,10.0620539,7.168188944,7.330228354,7.092856932,6.760198867,7.687818255,6.2746870789999996,6.7180951915,6.723241259,10.69573748,7.635246293,11.270769654999999,6.750329194,8.372723799,8.283527138,6.678224176,11.93442579,6.113288331,6.636627884,7.345964284,6.565229132,8.319179655,11.13700034,8.555812934,5.758292346499999,8.8757670255,10.73832143,10.02338088,9.474860811,8.037378173,6.124284892,5.7520257315,9.627801572,7.179659022,7.623377851,6.752418768,12.429945085,6.857226635,7.078763591,6.95419208,8.232130918,11.07285352,6.776978333,7.699877254,7.417139217,10.18531617,9.670317484,10.06032858,11.15554447,8.813002994,7.299741893,8.949734227,8.339816194,7.036078554,7.558974264,10.318051454999999,9.449919242,7.965408589,6.583888918,10.67179062,6.363307357,7.837025485,7.790043389,7.845896825,8.800296819,9.176064111,10.63690041,7.163162125,6.257947748,7.32201989,11.313254713,8.479940981,6.968632595,7.584377792,6.149804015,7.6060437929999996,5.888275309,8.561722263,8.837737358,8.330851466,8.78682098,9.943273874,6.837167118,8.303163612,5.971532034,7.646793614,9.972313729,6.384169933,7.497711649,6.994057174,9.384528614,9.0608354855,10.50762981,8.878528115,9.665376257,8.47637319,7.446287464,8.217281289,5.87213429,8.057386056,6.717267323,7.825957484,9.736203151,10.6380553,8.133557055,5.791025736,9.941630073,10.35834315,9.980065704,7.030501765,11.21342954,8.536267728,7.829997948,9.134711043,6.08044505,11.134365151499999,7.3246555485,7.216198209,8.54801494,9.504852767500001,7.839166715,7.805402064,7.958116661,6.735280332,9.760354411,6.634005174,ASD
GSM1033193,7.1336659205,8.745391556,6.825233384,8.829522167,7.779617588,7.164799525,8.236676902,10.18433881,10.1140270105,8.471652831,7.88031597,8.609596982666666,6.225125189,6.30687247,5.33638348,7.965211343749999,5.450106818,6.601326486,6.768371963666667,7.462429502,7.023798049,7.904976938,7.2514392665,8.0882539875,9.967361797,6.969766519,7.17478864,6.853747625,6.223005686,7.471514976,6.508530778,7.780251189,7.160107279,10.56430748,7.693847956,11.560199625,5.698665671,8.401503823,7.219533376,6.079144622,12.05859407,6.401678294,6.538597968,7.501192905,6.593027328,7.328619677,10.48792818,7.847727266,5.687836173,8.354533215,10.95136711,8.992082879,8.821515187,7.595864421,5.539108977,5.7708080785,8.786360549,7.45372117,7.356668859,6.727853732,12.799634675,6.438162783999999,6.851912105,6.454064635,7.111085961,10.33417236,5.875006656,7.537231364,6.523045809,8.405657697,9.001083688,9.311590593,10.00882444,8.046885424,7.631825334,8.222839444,8.153454567,6.691218618,7.345478239,9.3173825645,8.128820609,7.58846603,5.96719842,9.598696007,5.897252491,7.141922071,6.663392651,7.143687007,8.010791457,8.342148405,9.214392913,6.978968408,6.285911712,6.385080988,11.2491084695,7.618191571,6.613366928,6.847450052,6.301994757,7.4406929315,5.796836499,7.8782836355,7.955542054,8.132876289,9.306430089,8.226378393,6.36675694,7.572806461,6.137488572,6.920222178,9.743529807,6.51510061,7.582992816,7.8613201020000005,8.291805835,9.227756741,10.12302782,9.235406226,10.53775299,8.588990668,6.77886101,8.098859668,5.599967504,7.896344669,6.780798385,8.026721042,9.776190769,9.770023428,7.810390297,5.9198815825,9.943273874,10.57120349,9.848059221,6.69892468,11.58854722,8.965818994,7.37562957,9.681107319,6.30961762,10.4556818,7.457225532500001,7.008581946,8.13022588,8.8417274395,7.8042768575,7.390741302,7.33670042,5.987604246,9.897013274,6.719968119,ASD
GSM1033194,6.752406632,8.742286972,7.342108751,8.018973607,8.441058792,6.864098927,7.731845592,10.3508605,10.321480802,8.290416636,7.818797308,8.491503895333333,5.685043991000001,6.664669545,5.327526012,8.8526571025,5.720578572,6.618435412,6.995999175333333,7.679947731,6.500815998,8.652637902,7.6058459655,8.143206306749999,9.802089254,6.387727379,6.7010996075,6.539344267,6.561819255,8.125519447,6.148060032,7.264626503500001,6.69817224,10.51681803,7.923511173,11.81096982,5.7187865405,8.318806071,7.306388318,6.399517465,11.86491847,6.078821336,6.512367821,6.999348459,6.654834643,8.483743249,11.03865295,8.472830449,5.8970761565,8.9485393595,10.85056396,9.876858195,9.265367317,7.924960058,6.188123763,6.0387982805,9.388717103,6.906657839,7.486966906,7.25171527,12.484033355,6.6553904485,7.247085131,6.809711598,8.300621552,10.79759211,6.574727917,7.795955484,7.310840003,9.226764947,9.693865348,9.986965084,10.88607959,8.724243942,7.452643133,9.185893335,7.919732986,7.220489437,7.873380674,10.507505725,9.778532335,8.272292009,6.63807184,10.74877676,5.859888459,7.909044929,8.52314206,7.110825606,8.56209475,9.031793574,10.70757258,7.040264038,6.862462801,6.902669387,11.340130746,8.712031863,6.882113232,7.692583186,6.186798466,7.6035429165,5.386799298,8.712641481,8.975555056,8.340930387,8.670449726,10.43725502,7.5779101,8.005168284,6.246369558,7.471771144,9.848874438,6.124284892,7.558385587,7.025526447,9.053288115,8.876601505,9.905732959,8.80258593,10.50762981,8.566154171,6.71076164,8.277543161,6.025272686,8.180087653,6.266155103,7.721110755,9.617364295,10.95287627,7.801722788,5.749384057,9.902696083,10.70101042,9.73393657,7.435279961,11.41987102,7.938471717,7.166506386,9.214967472,5.861559888,11.019905886,7.4901434565,7.442949699,8.675372715,8.985866804,7.3408846455,7.824168429,7.686094906,5.812204659,9.984461451,6.569867379,Control
GSM1033195,7.4942754865,9.472925035,7.0659319,8.867256031,8.22459669,6.386296663,8.712031863,8.92519571,9.0525480515,7.991427079,7.750341556,9.295550158333333,6.1911479035,6.629555663,5.400639625,8.188195604,5.59298053,6.836306342,6.576628113666667,6.7404610285,7.449873134,8.417044324,6.675211712,7.531388960499999,10.39072661,8.102723992,8.3965430325,8.041671316,6.864762651,8.126815242,6.453725562,8.010218544,7.102163226,10.53671855,7.370695108,10.619478838,5.824306120499999,8.008606169,7.688109247,6.65972416,11.70284268,6.568373679,6.770085466,6.487941598,6.782789882,8.390305788,11.00321691,8.688407294,5.730305053,8.923997977,10.13963671,10.12672587,9.631064124,8.385417763,6.095505572,5.928929633,9.272958939,7.645624416,7.819994061,6.844248038,12.336209255,7.6638785775,7.224840132,7.091902304,8.198816531,11.25573353,6.582643048,7.804839094,7.345964284,10.10106923,9.691751169,10.38949972,11.18546666,9.136288168,6.969075737,8.991512399000001,8.631283438,7.189948545,7.866327816,10.32004008,9.686793189,8.407526498,6.469880309,10.66275362,5.931221321,8.069180652,7.499014025,7.583257487,8.661588372,8.769332997,10.87817113,7.666170259,6.103220007,7.395771127,11.1133310895,8.549936553,7.055971619999999,7.939093278,6.002342613,7.888398133,6.366081392,8.235596809,8.903024982,8.218267297,9.000116811,9.525567042,7.013285067,8.038710197,6.293923472,7.599835207,9.203201208,6.236176374,6.904586137,7.2504536900000005,9.358531594,9.294508117,10.21171632,7.701609289,9.682443425,7.773846737,7.208460079,9.186473033,6.520425802,8.089593078,7.042114382,6.327193047,7.941119793,9.872850475,6.723640923,6.2051969605,9.528448274,9.201576841,8.718848081,6.462421958,11.23556873,8.464550775,7.829099684,8.558518524,6.598675994,11.044143806000001,7.450008868499999,6.537458156,8.783794376,9.267835545499999,8.4253998895,5.854648146,7.681711187,6.404922268,8.739310546,6.726513955,ASD
GSM1033196,6.295208582,9.18470734,7.163859324,8.262051138,8.184863503,7.323599947,8.324469782,9.626343999,10.093781439,8.413150119,8.05539941,8.426905069666667,5.9830598915,6.627055205,4.871380875,7.7219488475,5.194909479,7.337234829,6.561019499,7.3198101295,7.036078554,8.255389311,6.845014302999999,7.8367980555,10.47296693,6.231586909,6.336912987,6.155091824,6.257637662,7.868182718,6.213267172,7.696661938,7.022844254,10.35418626,7.306633356,11.15488856,6.5033481605,8.731512433,7.728157445,6.435649368,11.36836482,6.488333964,6.742360893,7.311357954,6.709899034,7.983403545,11.1152424,8.724647561,5.6509266359999994,8.415418579999999,10.76065604,9.759665853,9.581601513,7.841893731,5.879956476,5.422932901499999,8.769332997,7.561282346,7.567732351,6.71076164,12.483510375,6.722475514999999,7.109860879,7.078251699,7.801101915,10.58724207,6.260793176,7.749253032,6.896908493,10.2203621,9.220645465,10.01228251,10.90167123,8.795686706,7.490781249,8.5488223195,8.394262613,6.982303669,7.419248286,9.916573826499999,9.010851578,8.11299794,6.187123098,10.02901986,5.936019219,7.789177541,7.307736645,7.038057423,8.440643172,8.469465271,10.26165233,7.643676739,7.274087736,7.108644662,11.0986161275,8.441469709,6.609622226,7.272279799,6.317199218,7.472030624,5.521294306,8.1960162465,8.404838046,8.098518258,9.183512696,9.627058362,7.055856917,7.586735583,5.542868189,7.528237461,9.929947586,7.080237376,7.344639742,7.3940243455,8.78286312,8.695268087999999,9.980065704,9.007075728,10.12481545,8.646343019,6.612608397,8.513221206,5.367364357,8.269080615,6.824596105,6.426809239,9.550404406,10.17856285,7.394688289,5.640821483,9.789829076,9.627801572,9.003573454,7.114456285,11.21720475,8.260677125,6.979200779,9.504602543,6.320636235,10.891271672,7.166659063499999,6.492776932,8.198158835,9.283475390500001,7.8097869165,6.282582376,7.698441679,6.295683841,9.879302575,6.978444164,ASD
GSM1033197,6.635849553,9.041122244,7.149335648,8.38424548,8.189868662,7.256912122,8.45404714,10.11821526,10.299839675000001,8.484125269,7.80657285,8.431130287666667,5.758450551,6.370322022,5.036258922,7.79337566275,5.308533241,7.130205095,6.848589258666666,7.691546497500001,7.017813802,8.331673576,6.737199803999999,8.22551275925,10.239155,6.222170677,6.4564463125,6.251388579,6.364567439,7.61455262,6.157549512,7.653801799,6.908665324,10.52368441,7.391618633,11.573259629999999,6.392225911500001,8.70372247,7.757059156,6.500412989,11.4351848,6.368904861,6.7484411,7.448513035,6.3757434,7.875252165,10.84653744,8.174962421,5.871563923,8.510279049,10.7538678,9.608770614,9.003107639,7.901209307,5.840283338,5.9254168400000005,8.824273089,7.342108751,7.401922678,6.828055071,12.71711885,6.7061477815,6.98717395,6.743304446,7.443251844,10.49242426,6.357647859,7.549584424,6.867935725,10.16610203,9.218345925,9.528448274,10.19310649,8.503149751,7.703417932,8.730215676,8.347708983,6.722394798,7.39800464,9.9324085834999991,8.846293525,7.79035512,6.190560324,9.8465495,5.807411105,7.327005291,7.191496459,7.361646079,8.333791085,8.445151395,10.07656047,7.15087595,7.117960478,6.756466113,11.257888896,8.300298141,6.4780774685,7.350928601,6.458982415,7.6462809445,5.453882364,8.14026626,8.553081739,8.237063946,9.147453057,8.933970583,6.903355532,7.539697221,5.933769566,7.350402716,9.95315701,7.159523216,7.467856933,7.2060173695,8.868214206,8.7283725385,10.38415775,9.149091033,10.40877934,8.874912357,6.664463822,8.354529616,5.362381116,8.257535103,6.775597266,7.745685512,9.65064455,10.25088918,8.374283311,5.5601742185,9.843716059,10.48557001,9.767675243,7.181278385,11.46951287,8.522417534,7.099002311,9.369359313,6.257637662,10.6251855965,7.238168751,6.950981027,8.406043888,9.1342862895,7.7597932255,7.212921389,7.752559592,6.229799639,10.24402119,6.745619771,ASD
GSM1033198,7.583873449,8.643851553,7.254246289,8.646752331,7.801426597,7.227617868,7.728649998,10.21930897,9.856002498,8.120754292,7.124841636,8.621282275666665,6.1756446,6.435847979,5.734991523,8.067773492,5.412785029,6.781003715,7.224524751,7.816519657500001,7.035852411,8.066205635,6.370342963000001,8.10977292075,10.0052877,7.608370758,8.007829093,7.578208624,5.964053159,8.544596829,6.101919972,7.756698052000001,7.289111741,11.15049642,7.775651227,11.370509455,5.7624134225,7.504866453,7.114456285,6.419552864,10.73418041,7.324887308,6.511230925,6.711811244,6.420123873,7.954949124,11.11874593,8.712489566,5.4604010935,8.655117354,10.73022872,9.423881003,9.682443425,7.968139736,5.97349587,5.444187835,9.331020302,7.328887518,7.823797868,6.971893192,12.442788095000001,8.070726641,6.748031449,6.353158292,7.639027445,11.08578128,6.402033145,7.591872116,7.044220409,9.144197172,9.673017593,9.173766938,10.80804595,8.805208279,7.155487549,8.7862433345,7.803867054,6.801742828,7.448782217,10.0332521575,8.787782641,7.786833273,6.366582676,10.3396129,6.145365974,7.628573897,7.106742398,7.352459423,7.923189543,8.325261117,10.16327214,6.809262537,8.060621657,7.039515993,10.9880611655,8.163376881,6.982827169,7.221212366,6.080137811,7.284111249,6.10235326,8.442838956500001,8.64551937,8.359966335,8.290416636,8.88693313,7.632928652,6.983025678,6.275548619,7.055856917,9.507757609,5.902422453,7.600396652,7.202046384,9.165410361,10.15142854,10.14900345,8.727121659,10.03163836,7.982220884,8.29994694,8.756104002,5.480016293,8.306468913,6.153993545,7.542097923,9.513670766,9.814653627,7.518610604,6.5507767715,8.612619914,10.16239146,9.271844297,7.763346558,11.39731141,8.223877347,7.482775096,9.490969188,6.846606174,10.8936170065,7.9003384515,7.143224192,9.083363144,8.810951002500001,8.2330030455,7.790617409,7.057274949,5.653644937,9.716057356,6.890439936,ASD
GSM1033199,7.263357577,8.448568458,7.063887131,8.237834008,7.890381493,7.155970543,7.822370786,10.42726534,10.086730499,7.998285232,7.481923353,8.400042690666666,6.077606585,6.195025671,5.456832725,8.8002042365,5.577600131,6.717056422,7.06932878,7.537678316,7.777756351,7.647947461,6.4185944065000005,8.252430544,9.652067558,6.80037609,7.254227404,6.742360893,5.90943529,7.99573354,6.470618054,7.815880969,6.758685438,10.72505446,7.841893731,11.550059605000001,6.7037073505,7.72731786,6.814831631,6.183103207,11.54411427,6.213267172,6.664878704,6.821954681,6.107192146,7.684920975,10.7659634,8.328934414,5.721662333,8.5966645485,10.94804549,9.398759892,9.223560538,7.987928635,5.8632542,5.5836179470000005,9.0742279,7.29333864,7.871506987,6.67012725,12.72469675,6.580800288000001,6.799742049,6.344172674,7.522829739,10.58969521,6.132217168,7.540583249,6.863378478,8.979639304,9.170429981,8.559747752,9.897796199,8.291095401,7.324384258,8.6506224615,7.886665141,6.720985956,7.564116533,9.6217303255,8.668251007,7.522513284,5.986576123,10.37241571,5.778672617,7.101630092,7.067893241,7.715097286,7.919088979,8.49546343,9.652850334,6.993570022,7.080002161,6.596086089,11.1888396045,8.016369935,6.913109404,7.147882837,6.237973481,7.227100453,5.66300841,8.251652338,8.42079309,7.639294111,8.524717866,7.613141983,6.748260778,7.319217155,6.905780145,7.015869479,9.563688732,6.94507238,7.687262748,7.6878211865,8.91575965,9.137737149,9.72653925,9.016481399,10.49458715,8.200259242,7.320061144,8.307413863,5.48691356,8.081060375,6.719335972,7.58560593,9.35982039,9.391854458,6.594031758,5.9339353599999995,9.519553805,10.03445785,9.534397611,7.516651984,11.6208765,8.893494447,7.494546774,9.412000912,6.362947473,10.664404188,7.4107582915,7.17461122,8.732890581,8.921388018,7.829325391999999,7.378971694,7.100916075,5.850620157,9.889790696,6.705392176,ASD
GSM1033200,6.685399413,8.547617144,6.866077612,8.588580824,7.501706511,6.31366369,8.11091112,10.47410962,10.302525515,7.92290154,7.789741314,8.512858338333332,6.0739717815,6.050237019,5.276560319,9.55406414975,5.811389677,6.91685094,7.143234251333333,7.2789725789999995,7.188042732,7.981237056,6.9376386839999995,8.1890440535,9.912239323,6.769692323,7.11881445,6.712876354,6.248101362,8.059991624,6.130650405,8.081411612,7.042114382,10.81211164,7.684329732,11.277266834999999,6.483322873,8.555032971,8.247124513,6.42158549,11.33102293,6.37645139,6.406707947,6.782165244,6.433031633,7.372515314,10.55522223,7.610072041,5.793989991,8.0997093195,10.19398066,9.083932092,8.488858586,7.589332786,5.723969785,5.831577236999999,9.207577748,7.309079282,6.820418009,7.094584816,12.159419535000001,6.7957924515000006,6.433586297,6.548616378,7.348069821,11.29631308,6.014816406,7.432111338,6.814608652,9.237810364,9.088860941,9.179801089,9.847251986,8.105784112,6.990889514,8.4401528095,7.954949124,6.359581803,7.421714133,9.4808204445,8.454837081,7.399263164,6.140906301,9.203201208,6.156513683,7.363244037,7.404135489,7.142709415,7.944243255,8.49041383,9.376537539,6.836510362,6.458790127,6.643575055,10.646506619,7.830903827,6.864879783,7.131398442,5.853892517,7.253485955,5.538674744,7.822828600999999,8.103037405,7.776247081,9.112207364,10.04967598,6.630558017,7.829387514,6.279903432,6.95419208,9.150799471,6.724759616,7.574745177,6.583431281999999,9.313428316,9.1831584145,10.41882081,9.008068893,9.865305397,8.380080197,6.992867946,7.914392317,5.786581389,8.133254086,6.944374624,7.199943208,9.742768708,10.98831414,7.723006864,5.8342088185000005,9.949719044,9.885708487,8.747535568,7.083443646,11.60597698,8.682864836,7.531774941,8.640071152,6.000526858,10.571569951499999,7.529833030000001,7.262720117,8.167784968,8.787695750000001,7.9523569005,7.593536111,7.51578322,5.804839813,9.804254425,6.841310621,ASD
